ID	QualtricsID	gc	Instructions	CONDITION	AGE	LANG	EDU	SEX	Qnumber	STIMULUS	Response	CORRECT	CONFIDENCE
13	R_d5wzTOJQVbDHG2p	1	condition2	3	3	4	1	1	24	2	2	1	6
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	1	1	1	1	3
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	2	1	2	1	4
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	3	2	1	1	3
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	4	2	2	1	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	5	1	2	0	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	6	1	1	0	3
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	7	2	2	0	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	8	2	2	1	4
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	9	1	1	1	4
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	10	1	2	1	4
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	11	2	1	1	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	12	2	2	1	4
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	13	1	1	1	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	14	1	2	1	4
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	15	2	2	0	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	16	2	2	1	5
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	17	1	1	1	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	18	1	2	1	5
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	19	2	1	1	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	20	2	1	0	1
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	21	1	2	0	2
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	22	1	2	1	3
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	23	2	2	0	5
14	R_esam82WBfpMtbs9	1	control	2	2	5	1	2	24	2	2	1	3
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	1	1	2	0	2
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	2	1	1	0	2
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	3	2	1	1	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	4	2	1	0	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	5	1	2	0	2
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	6	1	1	0	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	7	2	2	0	5
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	8	2	1	0	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	9	1	2	0	2
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	10	1	1	0	2
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	11	2	2	0	5
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	12	2	2	1	2
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	13	1	1	1	6
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	14	1	2	1	5
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	15	2	2	0	5
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	16	2	1	0	2
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	17	1	2	0	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	18	1	2	1	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	19	2	1	1	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	20	2	2	1	5
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	21	1	2	0	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	22	1	1	0	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	23	2	2	0	4
15	R_bOXi28qZqqBEokJ	1	condition2	3	2	4	0	2	24	2	1	0	2
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	1	1	1	1	5
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	2	1	2	1	2
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	3	2	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	4	2	2	1	1
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	5	1	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	6	1	1	0	3
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	7	2	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	8	2	1	0	4
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	9	1	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	10	1	1	0	3
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	11	2	1	1	3
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	12	2	1	0	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	13	1	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	14	1	2	1	5
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	15	2	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	16	2	2	1	4
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	17	1	1	1	4
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	18	1	2	1	3
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	19	2	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	20	2	1	0	3
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	21	1	1	1	6
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	22	1	2	1	0
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	23	2	2	0	5
16	R_doPvLpYGKCiZ4d7	1	control	2	1	5	1	2	24	2	2	1	4
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	1	1	2	0	2
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	2	1	2	1	4
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	3	2	1	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	4	2	2	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	5	1	1	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	6	1	2	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	7	2	1	1	2
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	8	2	2	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	9	1	1	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	10	1	2	1	0
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	11	2	1	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	12	2	2	1	2
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	13	1	1	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	14	1	2	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	15	2	1	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	16	2	2	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	17	1	1	1	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	18	1	1	0	4
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	19	2	1	1	2
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	20	2	1	0	2
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	21	1	2	0	0
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	22	1	1	0	6
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	23	2	1	1	2
17	R_9EW6725I9UD98Ut	1	control	2	2	4	0	2	24	2	1	0	2
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	1	1	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	2	1	1	0	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	3	2	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	4	2	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	5	1	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	6	1	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	7	2	1	1	4
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	8	2	1	0	5
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	9	1	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	10	1	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	11	2	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	12	2	2	1	0
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	13	1	1	1	5
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	14	1	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	15	2	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	16	2	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	17	1	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	18	1	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	19	2	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	20	2	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	21	1	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	22	1	2	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	23	2	1	1	6
18	R_4ZowjZnYY98L5C5	1	condition1	1	2	4	0	1	24	2	2	1	6
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	1	1	1	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	2	1	2	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	3	2	2	0	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	4	2	2	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	5	1	1	1	4
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	6	1	2	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	7	2	1	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	8	2	2	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	9	1	1	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	10	1	2	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	11	2	1	1	6
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	12	2	1	0	3
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	13	1	1	1	3
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	14	1	2	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	15	2	2	0	4
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	16	2	2	1	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	17	1	1	1	4
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	18	1	1	0	4
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	19	2	2	0	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	20	2	1	0	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	21	1	1	1	6
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	22	1	2	1	6
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	23	2	2	0	5
19	R_equaQtehrcNa5zD	1	control	2	2	4	1	2	24	2	2	1	5
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	1	1	1	1	3
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	2	1	2	1	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	3	2	1	1	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	4	2	1	0	3
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	5	1	1	1	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	6	1	1	0	6
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	7	2	2	0	5
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	8	2	1	0	2
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	9	1	2	0	5
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	10	1	1	0	6
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	11	2	1	1	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	12	2	1	0	6
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	13	1	1	1	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	14	1	1	0	3
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	15	2	2	0	3
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	16	2	1	0	3
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	17	1	1	1	6
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	18	1	1	0	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	19	2	2	0	1
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	20	2	1	0	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	21	1	2	0	3
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	22	1	2	1	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	23	2	2	0	4
20	R_2nROKkzK9mQp40J	1	condition2	3	1	5	1	2	24	2	2	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	1	1	2	0	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	2	1	1	0	3
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	3	2	1	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	4	2	1	0	5
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	5	1	1	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	6	1	2	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	7	2	1	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	8	2	2	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	9	1	1	1	5
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	10	1	2	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	11	2	2	0	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	12	2	1	0	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	13	1	2	0	4
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	14	1	2	1	4
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	15	2	2	0	2
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	16	2	2	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	17	1	1	1	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	18	1	1	0	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	19	2	2	0	4
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	20	2	1	0	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	21	1	2	0	4
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	22	1	2	1	2
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	23	2	2	0	6
21	R_0Sq04czJwE7q28t	1	condition2	3	1	4	1	1	24	2	2	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	1	1	1	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	2	1	2	1	2
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	3	2	1	1	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	4	2	2	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	5	1	1	1	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	6	1	2	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	7	2	1	1	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	8	2	2	1	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	9	1	1	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	10	1	2	1	2
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	11	2	1	1	2
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	12	2	2	1	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	13	1	1	1	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	14	1	2	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	15	2	1	1	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	16	2	2	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	17	1	2	0	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	18	1	2	1	4
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	19	2	1	1	2
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	20	2	2	1	3
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	21	1	1	1	3
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	22	1	1	0	1
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	23	2	2	0	2
22	R_a3mn9d1OXIwoAh7	1	control	2	2	4	0	2	24	2	2	1	4
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	1	1	2	0	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	2	1	2	1	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	3	2	2	0	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	4	2	1	0	2
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	5	1	1	1	2
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	6	1	1	0	1
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	7	2	2	0	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	8	2	1	0	4
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	9	1	1	1	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	10	1	1	0	5
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	11	2	2	0	5
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	12	2	1	0	2
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	13	1	1	1	4
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	14	1	2	1	2
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	15	2	2	0	0
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	16	2	1	0	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	17	1	2	0	4
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	18	1	2	1	5
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	19	2	1	1	4
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	20	2	1	0	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	21	1	2	0	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	22	1	1	0	6
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	23	2	2	0	4
23	R_868wtvAGyiK7FI1	1	condition1	1	2	4	0	1	24	2	1	0	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	1	1	1	1	5
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	2	1	2	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	3	2	1	1	5
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	4	2	1	0	5
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	5	1	1	1	6
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	6	1	2	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	7	2	1	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	8	2	2	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	9	1	1	1	3
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	10	1	1	0	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	11	2	1	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	12	2	2	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	13	1	1	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	14	1	2	1	5
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	15	2	2	0	3
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	16	2	2	1	6
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	17	1	1	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	18	1	1	0	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	19	2	1	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	20	2	2	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	21	1	1	1	5
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	22	1	2	1	5
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	23	2	1	1	4
24	R_3gsWWE6nO8SSEbX	1	control	2	1	4	0	1	24	2	1	0	5
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	1	1	2	0	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	2	1	2	1	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	3	2	1	1	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	4	2	2	1	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	5	1	2	0	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	6	1	2	1	5
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	7	2	1	1	5
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	8	2	2	1	6
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	9	1	1	1	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	10	1	1	0	2
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	11	2	1	1	3
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	12	2	1	0	2
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	13	1	2	0	5
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	14	1	2	1	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	15	2	1	1	3
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	16	2	2	1	5
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	17	1	1	1	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	18	1	2	1	2
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	19	2	1	1	3
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	20	2	2	1	5
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	21	1	1	1	4
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	22	1	2	1	0
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	23	2	2	0	2
25	R_3PqXwapggv2bS1T	1	control	2	1	4	1	2	24	2	2	1	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	1	1	2	0	2
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	2	1	2	1	3
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	3	2	2	0	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	4	2	2	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	5	1	2	0	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	6	1	2	1	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	7	2	2	0	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	8	2	2	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	9	1	1	1	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	10	1	1	0	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	11	2	1	1	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	12	2	2	1	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	13	1	1	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	14	1	2	1	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	15	2	1	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	16	2	2	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	17	1	2	0	4
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	18	1	2	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	19	2	1	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	20	2	2	1	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	21	1	1	1	5
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	22	1	1	0	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	23	2	2	0	6
26	R_b29RiwpJWgDi6hv	1	condition1	1	2	4	0	1	24	2	2	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	1	1	1	1	3
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	2	1	2	1	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	3	2	1	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	4	2	2	1	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	5	1	1	1	5
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	6	1	2	1	6
27	R_1ZdFkF2mQoG4TVb	1	control	2	2	4	0	1	7	2	2	0	5
